,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true
2781,1449,2001,209,843,348,1043,143,869,307,1001
2782,1146,2001,186,859,335,962,143,869,307,1001
2783,1199,2001,218,875,319,991,143,869,307,1001
2784,427,2001,200,851,325,977,143,869,307,1001
2785,1384,2001,187,844,320,1033,143,869,307,1001
2786,94,2001,194,852,323,974,143,869,307,1001
2787,263,19871,58,612,608,994,23,475,598,894
2788,1623,19871,97,627,632,974,23,475,598,894
2789,779,19871,86,643,639,968,23,475,598,894
2790,1158,19871,117,612,639,1024,23,475,598,894
2791,1212,19871,73,606,426,847,23,475,598,894
2792,1214,19871,73,658,637,966,23,475,598,894
2793,1602,35962,79,447,586,902,17,469,391,1037
2794,1698,35962,108,538,369,816,17,469,391,1037
2795,1046,35962,84,527,394,854,17,469,391,1037
2796,279,35962,60,524,467,907,17,469,391,1037
2797,886,35962,57,555,458,899,17,469,391,1037
2798,1408,35962,85,514,376,882,17,469,391,1037
2799,968,11979,285,984,530,1207,274,974,484,1175
2800,909,11979,263,967,434,1089,274,974,484,1175
2801,1497,11979,348,1008,489,1201,274,974,484,1175
2802,963,11979,324,966,480,1151,274,974,484,1175
2803,437,11979,369,1011,447,1077,274,974,484,1175
2804,199,11979,316,998,512,1143,274,974,484,1175
2805,810,11979,307,994,530,1155,274,974,484,1175
2806,650,11979,315,982,527,1195,274,974,484,1175
2807,1389,11979,238,916,586,1210,274,974,484,1175
2808,142,11979,347,990,465,1113,274,974,484,1175
2809,1668,11979,312,983,542,1163,274,974,484,1175
2810,251,24164,70,527,442,775,84,484,456,770
2811,140,24164,87,625,424,741,84,484,456,770
2812,592,24164,42,565,441,763,84,484,456,770
2813,1555,24164,97,563,357,750,84,484,456,770
2814,971,24164,50,575,435,759,84,484,456,770
2815,1654,32050,215,1003,357,1144,54,796,880,1345
2816,237,32050,208,946,653,1261,54,796,880,1345
2817,525,32050,256,986,736,1208,54,796,880,1345
2818,957,32050,223,1008,409,1159,54,796,880,1345
2819,689,32050,173,929,871,1318,54,796,880,1345
2820,1281,32050,201,959,876,1290,54,796,880,1345
2821,191,32050,210,1007,692,1211,54,796,880,1345
2822,729,21732,311,839,565,1110,214,800,761,1186
2823,1476,21732,310,878,523,1064,214,800,761,1186
2824,678,21732,289,817,573,1153,214,800,761,1186
2825,1173,21732,320,895,544,1102,214,800,761,1186
2826,179,21732,241,820,623,1175,214,800,761,1186
2827,58,21732,311,861,548,1149,214,800,761,1186
2828,62,30089,28,418,309,600,28,428,310,519
2829,1370,30089,34,412,297,603,28,428,310,519
2830,178,30089,28,407,277,588,28,428,310,519
2831,382,1571,53,750,180,858,84,752,183,845
2832,1400,1571,90,747,173,846,84,752,183,845
2833,1360,1571,56,742,189,865,84,752,183,845
2834,379,1571,99,763,161,853,84,752,183,845
2835,1690,1571,87,761,181,862,84,752,183,845
2836,831,1571,79,745,193,864,84,752,183,845
2837,664,14681,80,978,211,1119,46,951,202,1077
2838,552,14681,83,975,195,1114,46,951,202,1077
2839,161,14681,53,970,212,1117,46,951,202,1077
2840,656,32493,36,781,473,1165,136,803,497,1039
2841,874,32493,74,843,487,1144,136,803,497,1039
2842,1351,32493,127,831,459,1161,136,803,497,1039
2843,202,11703,30,314,176,410,25,303,341,520
2844,299,11703,41,319,228,513,25,303,341,520
2845,1508,11703,40,369,221,535,25,303,341,520
2846,909,11703,86,326,210,526,25,303,341,520
2847,1665,11703,51,310,228,537,25,303,341,520
2848,1565,11703,42,319,209,551,25,303,341,520
2849,1163,22626,20,496,258,727,58,526,199,722
2850,55,22626,22,520,248,721,58,526,199,722
2851,1097,22626,22,502,272,751,58,526,199,722
2852,889,2776,108,193,651,572,5,144,666,581
2853,1554,2776,11,148,661,572,5,144,666,581
2854,577,2776,182,221,657,571,5,144,666,581
2855,32,31331,45,850,419,1449,39,892,403,1298
2856,1508,31331,71,909,415,1328,39,892,403,1298
2857,1139,31331,43,861,431,1441,39,892,403,1298
2858,872,32281,38,496,60,522,30,486,82,550
2859,161,32281,27,488,66,533,30,486,82,550
2860,379,32281,34,497,62,533,30,486,82,550
2861,107,32281,34,491,64,534,30,486,82,550
2862,1468,32281,36,492,64,529,30,486,82,550
2863,1467,4236,89,240,656,1019,5,167,712,746
2864,152,4236,89,246,598,889,5,167,712,746
2865,1097,4236,13,174,695,1079,5,167,712,746
2866,543,4236,47,251,602,1078,5,167,712,746
2867,1092,4236,33,267,609,1097,5,167,712,746
2868,1271,33896,102,816,635,1272,18,677,649,1428
2869,925,33896,27,836,679,1261,18,677,649,1428
2870,1222,33896,316,760,694,1217,18,677,649,1428
2871,119,33896,156,829,745,1223,18,677,649,1428
2872,1316,33896,488,833,714,1144,18,677,649,1428
2873,929,33896,21,785,662,1232,18,677,649,1428
2874,995,33896,31,844,699,1335,18,677,649,1428
2875,318,33896,485,897,702,1055,18,677,649,1428
2876,115,26395,112,864,381,1103,74,845,453,1080
2877,1311,26395,84,858,423,1089,74,845,453,1080
2878,1698,26395,201,893,361,1061,74,845,453,1080
2879,1643,26395,108,847,385,1086,74,845,453,1080
2880,400,26395,148,869,360,1079,74,845,453,1080
2881,1707,26395,138,893,370,1062,74,845,453,1080
2882,1554,2746,30,375,924,982,15,366,932,1096
2883,520,2746,251,378,782,978,15,366,932,1096
2884,579,2746,191,384,875,845,15,366,932,1096
2885,577,2746,169,370,734,984,15,366,932,1096
2886,404,2746,151,387,803,894,15,366,932,1096
2887,1006,2746,105,384,805,972,15,366,932,1096
2888,1651,2746,96,407,770,975,15,366,932,1096
2889,889,2746,108,385,904,964,15,366,932,1096
2890,905,9027,158,426,897,772,83,402,845,689
2891,809,9027,136,407,801,756,83,402,845,689
2892,140,9027,172,446,850,740,83,402,845,689
2893,806,9027,145,380,914,811,83,402,845,689
2894,909,9027,541,403,812,774,83,402,845,689
2895,1671,9027,200,399,834,738,83,402,845,689
2896,903,667,197,66,738,444,0,42,921,653
2897,141,667,221,74,894,538,0,42,921,653
2898,366,667,159,75,875,551,0,42,921,653
2899,1391,7458,84,738,247,846,38,739,218,894
2900,362,7458,65,736,259,849,38,739,218,894
2901,1389,7458,41,732,257,855,38,739,218,894
2902,1396,4257,32,646,71,667,23,641,68,700
2903,1357,4257,34,642,76,682,23,641,68,700
2904,1404,4257,29,641,80,683,23,641,68,700
2905,1401,4257,34,650,69,671,23,641,68,700
2906,873,4257,31,644,80,682,23,641,68,700
2907,100,4257,25,642,82,683,23,641,68,700
2908,689,31932,21,282,625,649,124,337,463,634
2909,947,31932,46,277,641,632,124,337,463,634
2910,577,31932,72,288,638,646,124,337,463,634
2911,819,4538,92,768,121,781,363,838,949,1327
2912,294,4538,123,822,910,1365,363,838,949,1327
2913,1508,4538,37,996,370,1287,363,838,949,1327
2914,1389,4538,60,800,933,1416,363,838,949,1327
2915,1221,20275,60,546,940,1201,356,591,754,1204
2916,1362,20275,564,591,779,1071,356,591,754,1204
2917,886,20275,48,554,911,1183,356,591,754,1204
2918,227,20275,101,571,1008,1171,356,591,754,1204
2919,1321,20275,488,544,946,1050,356,591,754,1204
2920,1636,20275,348,625,811,1100,356,591,754,1204
2921,174,20275,53,560,940,1099,356,591,754,1204
2922,12,25162,147,678,800,1208,295,734,745,1184
2923,941,25162,204,703,875,1196,295,734,745,1184
2924,189,25162,71,678,901,1225,295,734,745,1184
2925,1709,25162,132,651,850,1181,295,734,745,1184
2926,1123,25162,210,664,860,1204,295,734,745,1184
2927,952,25162,287,724,617,1057,295,734,745,1184
2928,1138,28802,55,1158,595,1487,96,1020,549,1516
2929,907,28802,64,1158,600,1474,96,1020,549,1516
2930,252,28802,64,1165,603,1455,96,1020,549,1516
2931,94,35492,111,676,219,828,94,659,295,832
2932,1674,35492,107,664,192,827,94,659,295,832
2933,33,35492,119,685,237,789,94,659,295,832
2934,1508,35492,94,700,226,828,94,659,295,832
2935,200,35492,66,682,228,853,94,659,295,832
2936,1371,3777,40,82,623,795,0,57,749,519
2937,1263,3777,28,67,560,790,0,57,749,519
2938,1635,3777,42,90,628,780,0,57,749,519
2939,462,3777,151,246,507,581,0,57,749,519
2940,562,3777,55,72,581,799,0,57,749,519
2941,1045,3777,29,152,627,743,0,57,749,519
2942,1145,20483,133,463,647,808,105,461,633,844
2943,592,20483,31,405,643,762,105,461,633,844
2944,1559,20483,25,403,639,824,105,461,633,844
2945,805,22326,105,462,424,665,86,424,384,692
2946,93,22326,111,486,394,663,86,424,384,692
2947,1508,22326,164,451,361,687,86,424,384,692
2948,1699,6219,77,458,242,687,23,465,176,606
2949,559,6219,91,477,200,600,23,465,176,606
2950,886,6219,63,457,221,683,23,465,176,606
2951,1045,6219,60,481,213,634,23,465,176,606
2952,5,6219,67,470,203,677,23,465,176,606
2953,1473,6219,83,476,205,673,23,465,176,606
2954,141,30,96,367,97,369,61,368,329,530
2955,1573,30,124,374,286,468,61,368,329,530
2956,1565,30,65,375,324,477,61,368,329,530
2957,1508,30,85,359,323,491,61,368,329,530
2958,903,30,87,353,316,491,61,368,329,530
2959,7,33024,47,642,657,843,239,627,708,1309
2960,58,33024,135,881,527,976,239,627,708,1309
2961,934,33024,55,635,653,1123,239,627,708,1309
2962,1046,33024,131,691,573,1127,239,627,708,1309
2963,884,33024,41,632,639,1126,239,627,708,1309
2964,455,33024,109,676,509,985,239,627,708,1309
2965,937,33024,140,675,525,1068,239,627,708,1309
2966,1270,33024,210,750,598,930,239,627,708,1309
2967,1046,35703,79,493,284,643,63,499,314,585
2968,886,35703,29,463,375,662,63,499,314,585
2969,615,35703,45,454,313,652,63,499,314,585
2970,1704,35703,34,427,369,656,63,499,314,585
2971,1698,35703,101,456,266,657,63,499,314,585
2972,169,35703,82,449,297,645,63,499,314,585
2973,29,8387,229,804,476,1100,294,791,477,964
2974,421,8387,297,813,518,1125,294,791,477,964
2975,748,8387,301,800,480,1072,294,791,477,964
2976,61,27420,167,192,590,600,5,147,537,650
2977,619,27420,138,167,555,648,5,147,537,650
2978,993,27420,153,218,538,526,5,147,537,650
2979,247,22891,120,1069,188,1120,59,1069,350,1326
2980,1350,22891,41,1043,354,1280,59,1069,350,1326
2981,91,22891,114,1062,190,1268,59,1069,350,1326
2982,488,22891,74,1058,220,1261,59,1069,350,1326
2983,1135,22891,120,1066,175,1245,59,1069,350,1326
2984,298,22891,125,1061,178,1152,59,1069,350,1326
2985,1241,22891,128,1078,169,1189,59,1069,350,1326
2986,141,5,210,925,483,1255,198,827,649,1340
2987,903,5,151,917,511,1160,198,827,649,1340
2988,1723,5,192,914,510,1331,198,827,649,1340
2989,1107,12908,309,599,858,1131,383,753,765,1116
2990,1110,12908,325,578,905,1170,383,753,765,1116
2991,282,12908,408,564,912,1135,383,753,765,1116
2992,178,12908,339,545,876,1131,383,753,765,1116
2993,3,12908,310,588,910,1180,383,753,765,1116
2994,1372,12908,276,580,870,1180,383,753,765,1116
2995,676,12908,339,556,926,1160,383,753,765,1116
2996,391,12908,412,561,881,1113,383,753,765,1116
2997,450,10785,249,919,727,1313,149,751,738,1439
2998,660,10785,317,948,650,1281,149,751,738,1439
2999,831,10785,324,914,722,1282,149,751,738,1439
3000,1383,2059,132,1139,403,1331,35,1052,412,1451
3001,1562,2059,135,1115,433,1350,35,1052,412,1451
3002,1195,2059,137,1095,427,1370,35,1052,412,1451
3003,704,2059,127,1111,430,1351,35,1052,412,1451
3004,1384,2059,118,1127,437,1350,35,1052,412,1451
3005,889,2780,140,536,527,730,51,568,518,965
3006,331,2780,124,498,534,705,51,568,518,965
3007,404,2780,126,485,421,671,51,568,518,965
3008,577,2780,91,475,425,699,51,568,518,965
3009,192,2780,113,527,384,731,51,568,518,965
3010,1554,2780,21,476,563,835,51,568,518,965
3011,1437,2780,84,474,446,687,51,568,518,965
3012,1614,20309,85,577,312,793,68,599,331,846
3013,843,20309,152,589,315,711,68,599,331,846
3014,351,20309,250,625,272,657,68,599,331,846
3015,1281,20309,70,594,312,790,68,599,331,846
3016,234,20309,221,589,313,688,68,599,331,846
3017,291,20309,242,629,325,689,68,599,331,846
3018,854,20309,80,599,256,793,68,599,331,846
3019,580,20309,64,582,344,786,68,599,331,846
3020,399,16356,15,471,563,849,127,390,753,866
3021,503,16356,19,471,578,896,127,390,753,866
3022,225,16356,31,446,524,837,127,390,753,866
3023,1416,16356,33,491,576,852,127,390,753,866
3024,1708,16356,18,446,668,913,127,390,753,866
3025,857,3118,99,1161,741,1499,151,1071,739,1805
3026,1619,3118,53,1176,779,1517,151,1071,739,1805
3027,903,3118,393,1104,796,1539,151,1071,739,1805
3028,428,3118,74,1063,705,1528,151,1071,739,1805
3029,807,3118,247,1211,785,1493,151,1071,739,1805
3030,1288,3118,92,1296,719,1533,151,1071,739,1805
3031,1383,3118,96,1211,785,1509,151,1071,739,1805
3032,847,29498,18,301,271,487,11,285,290,491
3033,952,29498,28,338,267,491,11,285,290,491
3034,1486,29498,59,356,260,480,11,285,290,491
3035,1391,7478,140,579,319,716,49,574,336,853
3036,1620,7478,40,563,359,759,49,574,336,853
3037,1508,7478,26,606,141,756,49,574,336,853
3038,1442,7478,91,580,356,764,49,574,336,853
3039,1389,7478,38,560,384,766,49,574,336,853
3040,1181,8636,284,837,544,1216,175,712,549,1137
3041,478,8636,271,817,517,1218,175,712,549,1137
3042,287,8636,166,847,536,1275,175,712,549,1137
3043,525,8636,331,701,534,1289,175,712,549,1137
3044,29,8636,257,789,487,1146,175,712,549,1137
3045,1012,8636,208,795,580,1275,175,712,549,1137
3046,753,8636,343,808,464,939,175,712,549,1137
3047,748,8636,246,835,522,1249,175,712,549,1137
3048,886,1412,25,282,862,1091,289,161,1007,1158
3049,1602,1412,52,214,931,1141,289,161,1007,1158
3050,1046,1412,61,369,798,1100,289,161,1007,1158
3051,603,25880,87,869,369,1179,44,847,346,1122
3052,912,25880,126,932,268,1104,44,847,346,1122
3053,1398,25880,131,937,265,1089,44,847,346,1122
3054,233,25880,96,919,361,1205,44,847,346,1122
3055,409,25880,119,950,283,1104,44,847,346,1122
3056,955,25880,65,867,329,1160,44,847,346,1122
3057,1096,25880,136,917,308,1181,44,847,346,1122
3058,1078,25880,127,912,267,1110,44,847,346,1122
3059,1305,25880,108,912,305,1166,44,847,346,1122
3060,15,25880,126,927,266,1113,44,847,346,1122
3061,242,25880,114,895,342,1227,44,847,346,1122
3062,665,25880,106,924,262,1108,44,847,346,1122
3063,538,25880,125,922,285,1168,44,847,346,1122
3064,79,25880,68,881,384,1191,44,847,346,1122
3065,1478,25880,118,901,287,1188,44,847,346,1122
3066,1124,25880,148,955,258,1110,44,847,346,1122
3067,1482,25880,90,902,338,1149,44,847,346,1122
3068,1635,25880,81,917,277,1111,44,847,346,1122
3069,1698,25880,119,920,275,1118,44,847,346,1122
3070,691,25880,143,934,236,1085,44,847,346,1122
3071,1046,25880,139,937,248,1111,44,847,346,1122
3072,768,25880,105,901,315,1145,44,847,346,1122
3073,723,25880,71,909,358,1220,44,847,346,1122
3074,1209,25880,86,910,313,1123,44,847,346,1122
3075,1509,16045,114,169,715,655,60,128,625,660
3076,1681,16045,22,142,703,649,60,128,625,660
3077,657,16045,40,151,72,188,60,128,625,660
3078,1584,16045,35,142,684,648,60,128,625,660
3079,1577,16045,70,128,412,527,60,128,625,660
3080,548,16045,58,174,708,652,60,128,625,660
3081,552,16045,77,178,675,574,60,128,625,660
3082,1626,16045,87,154,402,457,60,128,625,660
3083,1375,17240,20,432,208,607,19,432,202,568
3084,1647,17240,36,444,164,571,19,432,202,568
3085,1721,17240,21,431,203,555,19,432,202,568
3086,323,843,50,988,80,1014,44,989,84,1014
3087,1602,843,56,990,74,1013,44,989,84,1014
3088,886,843,47,992,78,1010,44,989,84,1014
3089,1158,20768,81,460,386,730,115,453,289,667
3090,600,20768,49,456,410,717,115,453,289,667
3091,1689,20768,112,469,370,708,115,453,289,667
3092,1156,20768,106,486,333,697,115,453,289,667
3093,553,20768,90,457,400,724,115,453,289,667
3094,57,20768,80,460,412,714,115,453,289,667
3095,821,10358,280,648,462,878,48,482,587,902
3096,917,10358,202,497,361,663,48,482,587,902
3097,1743,10358,195,487,431,817,48,482,587,902
3098,831,10358,92,499,521,869,48,482,587,902
3099,1212,10358,101,485,479,871,48,482,587,902
3100,660,10358,189,527,485,874,48,482,587,902
3101,1046,34163,45,570,153,688,49,573,232,683
3102,929,34163,30,567,156,691,49,573,232,683
3103,1529,34163,34,567,167,694,49,573,232,683
3104,1222,34163,83,575,145,663,49,573,232,683
3105,327,34163,74,564,150,691,49,573,232,683
3106,169,34163,41,567,158,690,49,573,232,683
3107,391,34163,31,580,157,693,49,573,232,683
3108,885,27956,84,826,626,1263,219,842,729,1237
3109,1324,27956,46,788,728,1283,219,842,729,1237
3110,784,27956,117,868,540,1225,219,842,729,1237
3111,744,27116,209,590,576,1048,293,523,684,1015
3112,638,27116,146,675,535,1158,293,523,684,1015
3113,242,27116,185,619,576,1118,293,523,684,1015
3114,577,27116,43,626,564,1168,293,523,684,1015
3115,340,27116,155,718,552,1041,293,523,684,1015
3116,1280,27116,211,625,596,1169,293,523,684,1015
3117,955,27116,34,573,549,1161,293,523,684,1015
3118,1187,27116,115,697,566,1157,293,523,684,1015
3119,1719,27116,61,606,498,1165,293,523,684,1015
3120,409,27116,38,649,491,1150,293,523,684,1015
3121,421,27116,231,636,629,1009,293,523,684,1015
3122,930,23435,40,566,176,646,69,553,180,669
3123,798,23435,40,560,176,654,69,553,180,669
3124,998,23435,44,566,139,641,69,553,180,669
3125,891,19229,28,781,371,1206,26,779,414,1350
3126,944,19229,63,787,349,1176,26,779,414,1350
3127,800,19229,34,792,346,1167,26,779,414,1350
3128,1185,19229,31,784,371,1199,26,779,414,1350
3129,1610,19229,59,799,309,1090,26,779,414,1350
3130,379,19388,48,979,67,1001,63,975,90,991
3131,1589,19388,48,979,66,999,63,975,90,991
3132,868,19388,49,967,98,1003,63,975,90,991
3133,380,19388,51,977,92,997,63,975,90,991
3134,482,7305,71,886,487,1160,86,861,463,1278
3135,1340,7305,161,919,383,1121,86,861,463,1278
3136,1203,7305,94,872,452,1169,86,861,463,1278
3137,195,7305,107,868,450,1166,86,861,463,1278
3138,694,7305,94,871,456,1173,86,861,463,1278
3139,306,7305,80,862,442,1168,86,861,463,1278
3140,1389,7305,84,865,448,1173,86,861,463,1278
3141,514,10004,45,645,179,743,34,636,240,783
3142,114,10004,65,642,201,766,34,636,240,783
3143,783,10004,59,642,191,750,34,636,240,783
3144,886,10004,34,641,143,764,34,636,240,783
3145,1696,10004,54,640,178,747,34,636,240,783
3146,1219,10004,43,650,150,818,34,636,240,783
3147,66,10004,38,652,147,764,34,636,240,783
3148,392,10004,89,674,167,793,34,636,240,783
3149,1599,10004,57,647,186,719,34,636,240,783
3150,1411,10004,36,641,183,842,34,636,240,783
3151,1225,27546,82,803,161,888,75,796,190,903
3152,932,27546,86,802,162,895,75,796,190,903
3153,228,27546,83,799,167,894,75,796,190,903
3154,1389,6441,58,288,372,841,104,244,587,671
3155,1562,6441,38,269,358,842,104,244,587,671
3156,490,6441,72,270,400,614,104,244,587,671
3157,55,21080,285,485,775,985,12,399,808,1073
3158,1689,21080,335,499,524,737,12,399,808,1073
3159,556,21080,293,461,718,998,12,399,808,1073
3160,547,21080,212,457,871,972,12,399,808,1073
3161,57,21080,341,503,696,941,12,399,808,1073
3162,1158,21080,288,470,729,952,12,399,808,1073
3163,1508,21356,111,315,896,981,241,240,653,896
3164,592,21356,111,141,908,991,241,240,653,896
3165,761,21356,74,191,892,980,241,240,653,896
3166,900,21356,220,266,888,941,241,240,653,896
3167,1066,21356,154,341,893,933,241,240,653,896
3168,923,2509,83,713,400,999,53,738,285,1040
3169,455,2509,128,750,359,1005,53,738,285,1040
3170,1106,2509,123,760,326,960,53,738,285,1040
3171,1042,17194,120,241,538,713,0,64,887,724
3172,737,17194,167,156,490,730,0,64,887,724
3173,1261,17194,-4,131,533,784,0,64,887,724
3174,1531,17194,14,127,580,759,0,64,887,724
3175,512,17194,30,124,496,575,0,64,887,724
3176,1322,17194,190,154,541,591,0,64,887,724
3177,389,17194,68,147,613,752,0,64,887,724
3178,1365,29593,433,810,548,910,328,678,709,1204
3179,1225,29593,304,752,696,1044,328,678,709,1204
3180,1219,29593,395,754,702,1137,328,678,709,1204
3181,841,29593,349,714,696,1092,328,678,709,1204
3182,728,29593,328,697,653,1082,328,678,709,1204
3183,1105,29593,279,728,660,1072,328,678,709,1204
3184,1268,26839,53,514,362,949,132,575,373,805
3185,932,26839,40,503,349,930,132,575,373,805
3186,119,26839,100,545,307,836,132,575,373,805
3187,1225,26839,45,519,357,928,132,575,373,805
3188,1603,26839,27,506,362,949,132,575,373,805
3189,931,26839,352,923,359,947,132,575,373,805
3190,1643,26839,63,530,302,896,132,575,373,805
3191,452,26839,113,532,266,696,132,575,373,805
3192,1114,26839,32,513,351,920,132,575,373,805
3193,115,26839,38,507,351,951,132,575,373,805
3194,921,16818,24,507,95,567,28,512,123,560
3195,1509,16818,30,510,119,562,28,512,123,560
3196,369,16818,33,512,91,553,28,512,123,560
3197,886,10010,67,618,298,817,33,615,243,795
3198,1219,10010,70,618,280,811,33,615,243,795
3199,783,10010,78,617,271,809,33,615,243,795
3200,1324,10201,385,363,387,365,147,289,321,479
3201,66,10201,29,256,390,473,147,289,321,479
3202,392,10201,138,281,349,476,147,289,321,479
3203,1600,10201,90,290,311,443,147,289,321,479
3204,782,10201,51,260,371,468,147,289,321,479
3205,283,10201,39,240,400,463,147,289,321,479
3206,1599,10201,54,279,237,416,147,289,321,479
3207,3,10201,41,270,392,458,147,289,321,479
3208,514,10201,55,268,376,464,147,289,321,479
3209,1696,10201,59,269,334,461,147,289,321,479
3210,886,10201,25,276,381,453,147,289,321,479
3211,1411,10201,18,263,388,478,147,289,321,479
3212,483,30274,194,810,473,1168,169,766,364,1255
3213,147,30274,167,780,518,1219,169,766,364,1255
3214,1508,30274,215,832,504,1197,169,766,364,1255
3215,1097,34332,155,736,337,946,141,734,320,987
3216,1304,34332,177,762,325,946,141,734,320,987
3217,1625,34332,101,751,373,943,141,734,320,987
3218,572,5907,26,251,533,578,84,267,536,563
3219,577,5907,28,252,518,588,84,267,536,563
3220,632,5907,14,242,539,590,84,267,536,563
3221,1496,30247,159,764,715,1126,28,642,669,1242
3222,590,30247,208,729,706,1080,28,642,669,1242
3223,491,30247,133,759,706,1102,28,642,669,1242
3224,203,15913,48,708,351,1219,44,697,620,1019
3225,651,15913,45,703,360,961,44,697,620,1019
3226,360,15913,48,719,384,1201,44,697,620,1019
3227,909,15913,79,723,401,1140,44,697,620,1019
3228,857,15913,65,710,387,1036,44,697,620,1019
3229,755,15913,48,705,408,1260,44,697,620,1019
3230,1508,15913,49,701,393,1256,44,697,620,1019
3231,957,32152,513,102,970,639,0,33,964,739
3232,128,32152,36,63,960,650,0,33,964,739
3233,1548,32152,122,105,959,620,0,33,964,739
3234,465,32152,109,196,925,583,0,33,964,739
3235,1709,32152,141,176,953,587,0,33,964,739
3236,191,32152,302,176,926,394,0,33,964,739
3237,952,32152,205,217,931,507,0,33,964,739
3238,182,33690,57,897,511,1171,163,971,430,1132
3239,1380,33690,45,907,503,1169,163,971,430,1132
3240,128,33690,43,885,516,1174,163,971,430,1132
3241,415,33690,277,956,383,1014,163,971,430,1132
3242,191,33690,158,979,412,1084,163,971,430,1132
3243,1055,33690,97,896,441,1164,163,971,430,1132
3244,1132,33690,177,943,496,1154,163,971,430,1132
3245,410,33690,60,881,402,1156,163,971,430,1132
3246,1191,33690,101,996,431,1117,163,971,430,1132
3247,183,8376,47,622,812,1205,294,655,825,1137
3248,347,8376,439,690,757,1099,294,655,825,1137
3249,29,8376,241,723,776,1067,294,655,825,1137
3250,525,8376,112,647,798,1163,294,655,825,1137
3251,287,8376,261,780,766,1049,294,655,825,1137
3252,1547,8376,439,651,777,1018,294,655,825,1137
3253,421,8376,41,667,813,1172,294,655,825,1137
3254,1181,8376,33,643,796,1206,294,655,825,1137
3255,1717,8376,51,686,764,1136,294,655,825,1137
3256,71,8376,80,641,798,1135,294,655,825,1137
3257,947,1275,107,572,300,741,67,570,335,767
3258,854,1275,101,605,276,744,67,570,335,767
3259,941,1275,137,576,313,755,67,570,335,767
3260,853,1275,122,581,300,742,67,570,335,767
3261,952,1275,125,594,280,701,67,570,335,767
3262,468,1275,98,569,308,763,67,570,335,767
3263,338,1275,149,641,239,682,67,570,335,767
3264,421,1275,114,590,289,723,67,570,335,767
3265,235,1275,98,565,327,763,67,570,335,767
3266,1289,10916,30,746,243,879,65,746,199,952
3267,805,10916,46,733,200,887,65,746,199,952
3268,596,10916,55,742,203,874,65,746,199,952
3269,314,26973,85,1180,319,1316,42,979,721,1557
3270,157,26973,203,1207,533,1413,42,979,721,1557
3271,379,26973,222,988,477,1420,42,979,721,1557
3272,917,26973,148,979,486,1432,42,979,721,1557
3273,831,26973,91,1009,569,1368,42,979,721,1557
3274,1585,26973,223,1188,519,1432,42,979,721,1557
3275,1458,26973,199,1000,530,1390,42,979,721,1557
3276,1026,26973,88,993,527,1461,42,979,721,1557
3277,869,26973,96,995,542,1413,42,979,721,1557
3278,1579,26973,142,1030,550,1448,42,979,721,1557
3279,842,27969,24,406,422,713,96,425,577,699
3280,616,27969,42,464,365,700,96,425,577,699
3281,61,27969,58,455,431,722,96,425,577,699
3282,1504,19926,204,931,349,1092,60,850,360,1190
3283,296,19926,75,862,459,1149,60,850,360,1190
3284,1290,19926,88,859,526,1199,60,850,360,1190
3285,1618,19926,114,892,479,1179,60,850,360,1190
3286,763,19926,65,876,531,1160,60,850,360,1190
3287,295,19926,67,873,516,1148,60,850,360,1190
3288,1068,17604,32,476,362,715,33,462,367,689
3289,1022,17604,117,481,364,719,33,462,367,689
3290,648,17604,59,480,347,701,33,462,367,689
3291,1075,17604,221,482,358,713,33,462,367,689
3292,1077,17604,66,497,329,687,33,462,367,689
3293,909,17604,68,502,325,668,33,462,367,689
3294,1295,23294,38,373,690,745,13,275,640,723
3295,55,23294,137,415,675,774,13,275,640,723
3296,1622,23294,31,399,720,759,13,275,640,723
3297,105,2613,199,883,362,969,79,825,400,1019
3298,823,2613,178,850,369,1004,79,825,400,1019
3299,980,2613,206,856,383,967,79,825,400,1019
3300,1097,2613,165,848,394,995,79,825,400,1019
3301,1524,2613,212,838,391,1008,79,825,400,1019
3302,601,2613,208,861,375,988,79,825,400,1019
3303,44,27341,89,998,163,1078,51,979,189,1076
3304,962,27341,86,1036,171,1095,51,979,189,1076
3305,1206,27341,78,1036,129,1061,51,979,189,1076
3306,364,27341,103,1036,178,1084,51,979,189,1076
3307,1442,27341,66,1002,175,1083,51,979,189,1076
3308,818,27341,93,1039,176,1084,51,979,189,1076
3309,1198,27341,101,1017,161,1078,51,979,189,1076
3310,1671,27341,88,1020,174,1109,51,979,189,1076
3311,1389,13738,18,466,218,674,235,334,530,730
3312,909,13738,198,332,585,649,235,334,530,730
3313,1207,13738,40,302,584,659,235,334,530,730
3314,1733,13738,212,318,563,654,235,334,530,730
3315,1241,13738,193,347,442,590,235,334,530,730
3316,1508,13738,26,429,237,668,235,334,530,730
3317,1285,2053,177,928,563,1282,91,877,720,1367
3318,1383,2053,41,958,389,1316,91,877,720,1367
3319,704,2053,46,908,722,1342,91,877,720,1367
3320,1562,2053,217,928,397,1185,91,877,720,1367
3321,1384,2053,82,915,727,1365,91,877,720,1367
3322,761,2053,218,925,428,1158,91,877,720,1367
3323,430,2053,41,850,750,1389,91,877,720,1367
3324,1023,118,47,1269,188,1372,46,1277,143,1408
3325,1508,118,48,1270,186,1358,46,1277,143,1408
3326,761,26628,32,610,39,617,26,608,38,615
3327,1729,26628,29,609,39,617,26,608,38,615
